age,body_type,diet,drinks,drugs,education,ethnicity,height,income,location,offspring,orientation,pets,religion,sex,sign,smokes,speaks,status,job
25.0,athletic,anything,socially,never,college/university,white,74.0,60000.0,"san francisco, california","doesn&rsquo;t have kids, but might want them",straight,likes dogs,other,m,libra but it doesn&rsquo;t matter,no,english,single,non_stem
32.0,average,strictly vegetarian,socially,never,working on ph.d program,white,72.0,60000.0,"menlo park, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,atheism and laughing about it,m,aries but it doesn&rsquo;t matter,no,english,single,non_stem
33.0,athletic,mostly anything,often,never,graduated from college/university,white,73.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs,catholicism and somewhat serious about it,m,aquarius but it doesn&rsquo;t matter,no,english,single,non_stem
38.0,athletic,anything,socially,never,graduated from college/university,white,69.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,other,m,scorpio but it doesn&rsquo;t matter,sometimes,"english, french (poorly)",single,non_stem
27.0,athletic,mostly anything,socially,never,working on masters program,"black, hispanic / latin",73.0,60000.0,"berkeley, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,other,m,pisces,no,"english, spanish (okay), c++ (okay), french (poorly)",single,stem
31.0,average,mostly anything,often,never,graduated from college/university,white,72.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,judaism and laughing about it,m,leo but it doesn&rsquo;t matter,no,"english (fluently), spanish (fluently)",single,non_stem
45.0,fit,mostly anything,socially,never,graduated from college/university,white,74.0,100000.0,"san francisco, california","has a kid, and might want more",bisexual,likes dogs and likes cats,agnosticism but not too serious about it,m,aquarius but it doesn&rsquo;t matter,when drinking,"english, german (okay), norwegian (fluently), french (poorly), swedish (okay)",single,stem
31.0,fit,anything,socially,never,graduated from college/university,white,67.0,60000.0,"alameda, california","doesn&rsquo;t have kids, but might want them",straight,likes dogs and likes cats,agnosticism but not too serious about it,f,aries,no,"english, arabic, german",single,non_stem
35.0,average,mostly anything,socially,never,college/university,hispanic / latin,72.0,1000000.0,"redwood city, california",doesn&rsquo;t have kids,straight,has dogs and has cats,other and laughing about it,m,libra and it&rsquo;s fun to think about,no,english,single,non_stem
21.0,thin,strictly vegetarian,often,never,working on college/university,white,64.0,60000.0,"berkeley, california","doesn&rsquo;t have kids, but might want them",bisexual,has dogs and likes cats,atheism but not too serious about it,f,gemini and it matters a lot,when drinking,"english, italian (poorly)",single,non_stem
38.0,average,mostly anything,socially,never,graduated from college/university,hispanic / latin,64.0,60000.0,"san francisco, california",has a kid,straight,likes dogs and likes cats,other,f,gemini but it doesn&rsquo;t matter,no,"english (fluently), spanish (fluently)",single,non_stem
32.0,athletic,mostly anything,socially,never,graduated from masters program,white,72.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,judaism but not too serious about it,m,libra and it&rsquo;s fun to think about,no,english (fluently),single,stem
36.0,average,mostly anything,socially,never,graduated from masters program,white,63.0,60000.0,"oakland, california",doesn&rsquo;t have kids,straight,has dogs,christianity but not too serious about it,f,aquarius but it doesn&rsquo;t matter,no,english,single,non_stem
27.0,curvy,mostly anything,socially,never,graduated from masters program,"black, white",65.0,60000.0,"berkeley, california",doesn&rsquo;t have kids,straight,likes dogs and has cats,other,f,gemini,no,"english, spanish (okay)",single,non_stem
32.0,fit,mostly anything,socially,never,graduated from masters program,black,75.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs,other,m,libra and it&rsquo;s fun to think about,no,english,single,non_stem
26.0,athletic,mostly vegetarian,socially,never,graduated from masters program,indian,68.0,60000.0,"san mateo, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,hinduism but not too serious about it,m,sagittarius and it&rsquo;s fun to think about,when drinking,"english (fluently), hindi (fluently)",single,stem
35.0,athletic,mostly anything,often,sometimes,graduated from college/university,white,72.0,1000000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs,atheism,m,libra and it&rsquo;s fun to think about,no,english (fluently),single,non_stem
39.0,curvy,mostly other,socially,never,graduated from space camp,"pacific islander, white",66.0,30000.0,"san lorenzo, california","doesn&rsquo;t have kids, but wants them",straight,likes dogs and likes cats,other,f,aries and it&rsquo;s fun to think about,no,english (fluently),single,non_stem
22.0,skinny,mostly anything,socially,sometimes,graduated from college/university,white,73.0,60000.0,"oakland, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,atheism,m,taurus,yes,english,single,non_stem
28.0,fit,mostly anything,often,sometimes,dropped out of college/university,white,69.0,60000.0,"san francisco, california",doesn&rsquo;t want kids,gay,likes dogs,agnosticism and laughing about it,f,aquarius and it&rsquo;s fun to think about,trying to quit,"english (fluently), danish (okay)",available,non_stem
36.0,athletic,mostly anything,socially,never,graduated from masters program,hispanic / latin,71.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,other,m,aries,no,"english (okay), spanish (fluently)",single,non_stem
27.0,thin,mostly anything,rarely,never,working on college/university,asian,68.0,30000.0,"san francisco, california","doesn&rsquo;t have kids, but wants them",straight,likes dogs and dislikes cats,christianity and very serious about it,f,libra but it doesn&rsquo;t matter,no,"english (fluently), indonesian (fluently), japanese (okay), spanish (poorly), korean (poorly)",single,non_stem
40.0,athletic,mostly anything,socially,never,graduated from masters program,white,71.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,gay,likes dogs and likes cats,agnosticism,m,libra but it doesn&rsquo;t matter,no,english,single,non_stem
30.0,average,mostly anything,often,never,graduated from college/university,white,67.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,other,f,libra and it&rsquo;s fun to think about,no,english,single,non_stem
29.0,athletic,strictly anything,often,sometimes,graduated from college/university,white,75.0,150000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs and dislikes cats,other,m,libra and it&rsquo;s fun to think about,no,english,single,non_stem
25.0,fit,mostly anything,socially,never,graduated from masters program,"asian, white",64.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,catholicism but not too serious about it,f,scorpio and it&rsquo;s fun to think about,no,"english (fluently), chinese (fluently), french (okay), japanese (poorly), portuguese (poorly)",single,non_stem
24.0,average,mostly anything,socially,never,graduated from college/university,white,71.0,60000.0,"daly city, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,other,m,taurus but it doesn&rsquo;t matter,no,"english (fluently), french (poorly)",single,non_stem
45.0,thin,mostly anything,socially,never,graduated from college/university,white,65.0,60000.0,"san francisco, california",has kids,straight,has dogs,catholicism but not too serious about it,f,libra and it&rsquo;s fun to think about,no,"english, slovenian (okay), german (poorly)",single,non_stem
28.0,fit,mostly anything,socially,never,graduated from med school,asian,70.0,60000.0,"stanford, california",doesn&rsquo;t have kids,gay,likes dogs and likes cats,catholicism,m,leo,no,"english (fluently), tagalog (fluently), spanish (okay), chinese (okay)",single,non_stem
26.0,athletic,strictly anything,socially,never,working on law school,white,63.0,60000.0,"oakland, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,judaism but not too serious about it,f,leo but it doesn&rsquo;t matter,no,"english (fluently), french (poorly), latin (poorly)",single,student
29.0,athletic,mostly anything,socially,never,working on masters program,white,66.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,gay,likes dogs and likes cats,other,m,aquarius,no,english,single,non_stem
28.0,thin,mostly anything,socially,sometimes,graduated from masters program,white,64.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,judaism,f,aries,sometimes,english,single,non_stem
46.0,fit,mostly anything,socially,never,graduated from ph.d program,white,60.0,60000.0,"san carlos, california",has kids,straight,likes dogs and likes cats,catholicism,f,aries,no,"english, french",single,non_stem
29.0,fit,strictly anything,socially,never,graduated from college/university,white,70.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,agnosticism and laughing about it,m,taurus and it&rsquo;s fun to think about,no,"english (fluently), spanish (poorly)",single,stem
27.0,athletic,vegetarian,socially,sometimes,graduated from college/university,hispanic / latin,69.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,atheism,m,scorpio but it doesn&rsquo;t matter,no,"english (fluently), portuguese (fluently), spanish (fluently), italian (poorly)",available,non_stem
25.0,athletic,mostly anything,socially,never,graduated from college/university,white,70.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,atheism,m,taurus but it doesn&rsquo;t matter,no,english,single,stem
39.0,average,mostly anything,socially,never,graduated from college/university,hispanic / latin,68.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,has dogs,other,m,libra,no,"english, spanish",single,non_stem
26.0,athletic,mostly anything,rarely,never,working on college/university,white,73.0,60000.0,"san francisco, california",doesn&rsquo;t have kids,straight,likes dogs and likes cats,christianity and somewhat serious about it,m,gemini but it doesn&rsquo;t matter,no,"english, german (okay)",single,non_stem
26.0,average,mostly anything,socially,never,working on masters program,white,75.0,60000.0,"berkeley, california",doesn&rsquo;t have kids,bisexual,likes dogs,catholicism,m,capricorn,no,"english, greek, latin, spanish (poorly)",single,non_stem
22.0,athletic,strictly anything,often,never,graduated from college/university,asian,66.0,60000.0,"berkeley, california",doesn&rsquo;t have kids,straight,likes dogs,christianity,f,aries and it&rsquo;s fun to think about,no,"english, chinese (fluently)",single,non_stem
