utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12,speaker
13,7,1.088101,-0.337856,0.034392,-0.519352,0.161468,-0.084784,-0.173625,0.003174,0.021918,-0.146879,-0.273888,0.056494,7
28,5,0.972126,0.292124,-0.168115,-0.744688,0.343194,-0.360134,-0.152886,0.0325,0.030843,0.041463,-0.113935,0.007387,7
28,6,1.005752,0.156425,-0.110917,-0.582637,0.340152,-0.423917,-0.166848,0.008838,0.161764,-0.058293,-0.171224,0.07843,7
15,1,1.108526,0.20733,0.069011,-0.550783,0.066487,-0.321717,-0.235579,-0.069561,0.371652,0.037239,-0.134384,0.099605,7
29,16,0.008338,-0.222967,0.022346,-0.159333,0.354102,-0.01222,-0.108588,-0.312157,-0.143578,-0.333673,0.150534,-0.064934,7
22,1,0.576173,-0.107152,0.019279,-0.507711,0.053939,-0.543784,-0.105114,0.150614,0.085458,-0.098015,-0.18282,0.082602,7
14,6,1.022274,-0.02198,-0.344037,-0.388232,0.089591,-0.052873,-0.102667,-0.285601,0.326179,-0.281745,-0.136031,0.045596,7
25,2,1.291535,-0.061521,0.370463,-0.774924,0.143248,-0.250516,-0.194857,0.155071,-0.044035,-0.004359,-0.166763,0.057927,7
28,11,0.862113,0.028902,-0.375022,-0.223081,0.394138,0.043563,-0.065557,-0.363856,0.021899,-0.221293,0.016,0.048171,7
35,5,0.922226,0.339872,0.039699,-0.614264,0.051805,-0.162113,-0.034777,0.022576,0.002317,-0.198754,-0.054039,0.048609,7
5,11,0.599668,-0.345307,0.168561,0.060909,0.456091,0.001132,-0.035219,-0.27258,0.157247,-0.285678,-0.036327,0.22197,7
39,12,0.518693,-0.082936,-0.229922,-0.279328,0.482759,0.066249,-0.057867,-0.277145,-0.012208,-0.307605,-0.066371,0.026832,7
11,18,0.701835,0.030347,-0.219217,-0.004521,0.590363,0.080515,-0.160759,-0.364684,0.056529,-0.306423,0.13567,-0.02646,7
38,18,0.234664,0.06427,0.142822,0.040702,0.472941,0.049844,0.00427,-0.354868,0.001202,-0.229707,0.080015,0.127418,7
39,15,0.338946,-0.095942,-0.008405,-0.261535,0.526803,0.075635,-0.014778,-0.305752,-0.080042,-0.244947,-0.031929,0.055149,7
1,2,0.284982,0.092512,-0.329693,-0.511112,0.127773,-0.433444,-0.09361,0.150256,0.099022,-0.258941,-0.012201,-0.063243,7
19,11,1.312397,-0.301365,-0.26381,-0.268771,0.442113,0.019352,-0.146969,-0.195546,0.055179,-0.261629,-0.188049,0.066961,7
24,11,0.835751,-0.00968,-0.347494,-0.377228,0.439608,0.062383,-0.205123,-0.196039,-0.001558,-0.230713,-0.044207,-0.009901,7
36,14,0.857489,-0.008386,0.113367,-0.350942,0.401867,0.03129,-0.216821,0.011574,-0.093213,-0.190755,-0.053375,0.134637,7
37,12,1.131791,0.17181,-0.058187,-0.821808,0.392356,-0.35801,-0.18198,0.058575,0.053121,-0.031396,-0.165864,0.003776,7
1,5,0.288063,-0.04937,-0.252133,-0.526488,0.275424,-0.271148,-0.203542,0.096465,-0.036681,-0.270462,-0.065457,0.020918,7
5,6,0.912545,-0.213157,0.008972,-0.279044,0.432266,-0.063385,-0.063307,-0.29576,0.092337,-0.154655,-0.204752,0.28117,7
30,16,0.628971,0.048237,0.119505,-0.052796,0.505293,0.065202,-0.058888,-0.364895,-0.049648,-0.199165,0.006658,0.112119,7
33,3,0.737315,0.261877,0.089608,-0.676024,0.250493,-0.487296,-0.09896,0.17413,-0.013076,-0.10685,-0.154201,0.023767,7
5,11,0.577627,-0.114132,0.073725,0.133647,0.42419,0.075034,-0.210666,-0.342375,0.166563,-0.363105,-0.025186,0.013617,7
10,1,0.548104,0.274866,0.118615,-0.756206,0.220663,-0.286738,-0.064831,0.007564,-0.113411,-0.197765,-0.002322,0.051623,7
13,10,1.098037,0.208307,-0.164377,-0.403886,0.533379,0.017218,-0.020951,-0.256557,-0.042874,-0.135296,-0.175771,0.123795,7
9,8,1.183576,-0.113412,-0.102302,-0.547663,0.242348,-0.107258,-0.119214,-0.139069,0.139522,-0.204364,-0.193147,0.173388,7
20,13,0.987976,-0.294946,-0.055058,-0.222309,0.503332,0.253092,-0.180487,-0.42177,0.067535,-0.217776,-0.163952,0.103901,7
2,5,0.454559,0.093182,-0.229091,-0.410824,0.168637,-0.347423,-0.144419,0.005425,0.163938,-0.226576,-0.145404,0.07485,7
29,9,0.510261,0.360017,-0.120724,-0.431139,0.22272,-0.24354,0.176341,-0.085694,0.002144,-0.249883,-0.108923,0.129667,7
9,6,1.336772,-0.298403,-0.043753,-0.686142,0.100284,-0.015618,-0.162468,-0.142165,0.1656,-0.021523,-0.232379,0.094575,7
30,5,0.87827,0.283142,0.041341,-0.545012,0.24281,-0.375315,-0.222256,0.009486,0.245739,-0.007974,-0.215752,0.050747,7
23,3,0.675698,0.27167,-0.140349,-0.574745,0.158971,-0.580278,-0.10577,0.209099,0.142299,-0.078329,-0.089982,0.025799,7
8,4,1.05036,0.176281,-0.006182,-0.638974,0.291767,-0.046209,-0.030707,-0.10249,0.097219,-0.294951,-0.035778,0.197882,7
17,9,0.769967,-0.095674,-0.21238,-0.389135,0.4873,-0.213791,-0.156201,-0.158318,-0.026348,-0.22172,-0.042344,0.15175,7
26,13,0.353435,-0.344004,0.129633,-0.049584,0.400741,-0.077422,-0.01799,-0.244095,-0.016013,-0.274612,0.021966,0.141983,7
14,6,1.303473,0.061678,-0.419736,-0.356361,0.226337,-0.280468,-0.056252,-0.147412,0.189741,-0.112799,-0.220786,-0.057526,7
40,16,0.591853,-0.0777,0.164115,0.099511,0.408259,0.073093,-0.035143,-0.318286,0.012461,-0.339714,-0.003971,0.144368,7
32,2,0.715023,0.30399,0.034152,-0.280713,0.107653,-0.224854,-0.132032,-0.106326,0.148848,-0.152551,-0.066292,0.12776,7
1,10,0.201364,-0.236191,-0.264897,-0.277923,0.535859,-0.183579,-0.337114,-0.106824,-0.185612,-0.273583,0.027242,0.01469,7
39,1,0.891301,0.29649,0.159636,-0.578351,0.276586,-0.526144,-0.179687,0.071175,0.050806,-0.008093,-0.074779,0.065539,7
19,5,1.583188,-0.149749,-0.167775,-0.317476,0.081805,-0.348316,-0.011756,-0.119486,0.160805,-0.046415,-0.290914,0.056354,7
33,12,0.50776,0.280788,-0.100634,-0.45713,0.584911,-0.103449,-0.148655,-0.1644,-0.133088,-0.119446,-0.054237,0.105432,7
7,15,0.643784,-0.201254,0.006383,0.121646,0.334174,0.12242,-0.104284,-0.382721,0.111452,-0.316538,0.053713,0.118162,7
20,14,0.858665,-0.419676,0.129023,-0.204213,0.546723,0.171721,-0.183845,-0.352707,-0.018761,-0.129286,-0.193485,0.122452,7
3,3,0.236313,0.080026,-0.187544,-0.189243,0.344118,-0.173413,-0.128433,-0.120617,0.019724,-0.328046,-0.003156,0.172577,7
6,15,0.315305,-0.299435,0.204062,0.074685,0.587754,0.050035,-0.293724,-0.310188,0.055527,-0.141935,-0.056791,0.032919,7
1,4,0.603895,0.092981,-0.31943,-0.316777,0.24876,0.072419,-0.197193,-0.208853,0.118631,-0.309677,0.04734,0.073074,7
15,8,0.88681,0.268051,-0.357663,-0.36939,0.196698,0.064339,-0.081476,-0.275215,0.228211,-0.262497,0.016616,0.03653,7
21,21,0.253547,-0.33466,0.127685,0.19083,0.695619,-0.11121,-0.186399,-0.204776,0.025404,-0.091176,-0.049838,0.003793,7
14,7,1.193592,0.007236,-0.326149,-0.357578,0.260698,-0.225869,-0.054035,-0.196265,0.147624,-0.135581,-0.229989,-0.004907,7
35,13,0.787241,0.165798,0.011908,-0.171902,0.3937,-0.015624,0.094082,-0.348045,-0.098587,-0.202963,-0.045674,0.157369,7
27,2,1.247033,-0.223713,-0.040171,-0.669303,0.087646,-0.31157,-0.050157,-0.02905,0.172705,-0.042685,-0.272437,0.170881,7
1,9,0.404429,0.066534,-0.21307,-0.032379,0.443273,0.057854,-0.09945,-0.325153,0.007687,-0.259789,0.111192,0.018904,7
12,7,0.984334,0.500038,-0.341242,-0.509376,0.234451,-0.370253,-0.064773,0.099809,0.060814,0.016511,-0.099015,-0.046389,7
15,7,0.660702,-0.462752,-0.48129,-0.240361,0.454068,-0.153953,-0.148986,-0.235368,-0.079604,-0.197607,-0.122116,-0.039012,7
23,20,0.391926,-0.144699,-0.02385,-0.029426,0.709922,-0.209479,0.001531,-0.107969,-0.207597,-0.083962,-0.073127,-0.041996,7
19,15,1.04449,-0.268816,-0.077077,-0.096585,0.500886,0.141934,-0.193195,-0.367867,0.081518,-0.27321,-0.063199,0.103978,7
34,2,0.794613,0.555054,0.120928,-0.743437,0.31848,-0.602618,-0.136212,0.126832,-0.002705,0.132164,-0.048758,0.034312,7
26,10,0.495407,0.649752,-0.132737,-0.382764,0.267241,0.017858,0.010903,-0.262958,0.020708,-0.263369,-0.004461,0.030042,7
11,10,0.71411,0.26206,-0.283942,-0.221809,0.365027,0.170966,-0.140295,-0.299141,0.07093,-0.345095,0.203065,-0.027774,7
10,11,0.669944,-0.063606,-0.265759,-0.144774,0.460823,0.130866,-0.311886,-0.235909,0.037525,-0.397634,0.047895,-0.046891,7
21,11,0.727637,-0.056202,-0.286275,-0.408413,0.584343,-0.187666,-0.034708,-0.019387,-0.098447,-0.216893,-0.266243,-0.018569,7
34,16,0.383353,0.351895,0.136212,-0.349229,0.507717,0.005124,0.024535,-0.204829,-0.256609,-0.10264,-0.019922,0.049517,7
15,14,0.93502,-0.161159,-0.297368,0.032312,0.369319,0.142008,-0.111344,-0.445013,0.082757,-0.247446,0.056302,-0.008657,7
29,4,0.70966,0.461996,-0.00992,-0.391582,0.193512,-0.456123,-0.064146,0.046923,0.163641,-0.098765,-0.134052,0.049861,7
24,9,0.728147,0.003238,-0.313901,-0.547929,0.427599,-0.083706,-0.161288,-0.098319,0.041132,-0.199015,-0.104006,0.006919,7
38,6,0.857313,0.120591,-0.04904,-0.564928,0.35128,-0.137042,-0.052825,-0.10953,0.054304,0.01356,-0.206489,0.173096,7
6,11,0.161717,0.003943,-0.01723,0.034545,0.404944,0.011999,-0.287385,-0.350034,0.182909,-0.260738,0.037462,0.10205,7
15,10,0.704309,-0.490183,-0.284474,-0.284462,0.505463,-0.108257,-0.094688,-0.205169,-0.254144,-0.190426,-0.083521,0.047885,7
24,3,0.399664,0.326301,-0.140661,-0.381061,0.261054,-0.376013,-0.187286,-0.090762,0.161673,-0.055806,-0.050084,0.115039,7
19,13,0.61539,-0.201875,-0.219835,-0.062202,0.637392,-0.027562,-0.155774,-0.395525,0.018378,-0.1633,-0.054574,0.030736,7
10,11,0.144708,0.299555,0.346215,-0.426521,0.391121,0.202977,-0.050558,-0.33516,-0.132221,-0.197433,0.057069,-0.020543,7
23,15,0.794084,-0.065172,0.196001,-0.102806,0.412148,-0.139395,-0.1773,-0.098073,-0.073901,-0.325441,0.104405,0.082431,7
22,15,0.681216,-0.035226,0.009898,-0.088035,0.613193,0.003284,-0.173193,-0.240444,-0.065214,-0.172019,-0.025552,0.027258,7
25,14,0.57131,-0.147378,0.384168,-0.236468,0.411617,0.086563,-0.208396,-0.238395,-0.015365,-0.190843,-0.041129,0.116929,7
28,1,0.825419,0.098227,0.241111,-0.684334,0.216039,-0.529571,-0.375611,0.157263,0.111189,0.015333,-0.083981,0.065666,7
18,2,1.001888,0.256462,0.054099,-0.767492,0.281741,-0.297755,-0.260921,0.051725,0.063047,0.09196,-0.146862,-0.040736,7
33,16,0.399688,0.149582,-0.037082,-0.154813,0.745928,-0.10918,-0.182543,-0.235394,-0.110609,-0.151907,-0.041493,0.072907,7
12,16,0.610691,-0.078456,-0.207199,-0.231089,0.411206,0.018073,-0.054186,-0.279123,0.016798,-0.23859,-0.052587,0.125214,7
2,19,0.454827,-0.012296,-0.189351,-0.014275,0.64915,0.145465,-0.25313,-0.365456,0.066334,-0.273471,0.090377,-0.012358,7
30,16,0.322942,0.22955,-0.231525,-0.102956,0.535831,-0.082186,-0.186044,-0.196252,0.010551,-0.218511,-0.012759,0.095068,7
30,18,0.449324,0.176009,-0.200767,-0.086609,0.54662,-0.05537,-0.151644,-0.227902,-0.023246,-0.204604,-0.002584,0.12314,7
40,8,0.83544,0.394647,-0.116585,-0.329331,0.114283,-0.041925,-0.198723,-0.104529,0.248567,-0.205526,-0.054381,-0.003284,7
2,15,0.563402,0.075053,-0.217934,-0.281434,0.543011,-0.037334,-0.191551,-0.167396,-0.010387,-0.309585,0.024371,0.099562,7
10,4,1.007085,-0.030268,-0.063803,-0.541155,0.253884,-0.223143,-0.049484,-0.072143,0.183099,-0.246448,-0.2485,0.138996,7
1,3,0.302741,0.035903,-0.298024,-0.50045,0.14133,-0.379288,-0.110061,0.107191,0.080943,-0.272467,-0.024626,-0.036182,7
29,21,0.360557,-0.208088,0.089963,0.141251,0.619736,-0.084616,-0.273698,-0.286937,0.038362,-0.171322,-0.111272,0.037527,7
20,13,0.406243,-0.011781,-0.013829,0.270562,0.621203,-0.138675,-0.224256,-0.210536,0.024685,-0.269669,0.093652,-0.064331,7
14,15,0.989265,-0.602913,0.101317,-0.042472,0.464309,-0.002944,-0.213984,-0.190238,-0.014397,-0.151658,-0.071593,0.091767,7
27,16,1.011486,-0.523864,0.14871,0.074066,0.43744,-0.183151,-0.050114,-0.238192,-0.038989,-0.225822,-0.11876,0.13003,7
36,19,0.38665,0.10463,0.134425,-0.061514,0.626502,-0.303193,-0.156523,-0.064038,-0.008801,-0.123044,-0.200443,0.065474,7
30,23,0.410652,-0.036499,0.096131,-0.058743,0.672466,-0.073871,-0.163185,-0.264982,-0.112056,-0.122572,-0.089204,0.160816,7
3,7,0.535934,-0.171206,-0.217951,-0.230098,0.326363,-0.131845,-0.205911,-0.207607,0.052677,-0.403211,0.041411,0.113318,7
7,1,0.819645,0.074831,-0.28205,-0.285882,0.413359,-0.005369,-0.207522,-0.110606,-0.014487,-0.286074,-0.015036,0.055305,7
17,3,1.049399,0.121095,-0.077056,-0.557083,0.323221,-0.289304,-0.097402,0.043672,0.215076,-0.035396,-0.193431,0.005164,7
3,10,0.607636,-0.153301,-0.144844,0.031987,0.466647,-0.136877,-0.255536,-0.273719,0.05992,-0.328963,0.01096,0.111778,7
12,1,1.111344,-0.165575,-0.055946,-0.579973,-0.02662,-0.523795,-0.032317,0.121169,0.116767,0.024792,-0.177399,0.113443,7
27,15,0.869181,-0.353742,0.024025,-0.021694,0.504023,-0.155429,-0.10489,-0.161464,-0.078715,-0.30115,-0.015246,0.058659,7
18,9,0.634576,0.261007,-0.034111,-0.43732,0.34536,0.080815,-0.076352,-0.246021,0.024746,-0.342391,0.020309,0.136003,7
14,5,1.228656,-0.166387,-0.254564,-0.382415,0.036655,-0.097479,-0.1221,-0.21092,0.271899,-0.183331,-0.20749,0.072483,7
40,1,1.246408,0.028934,0.486866,-0.369081,-0.060187,-0.364942,-0.224876,0.106865,0.063987,0.13092,-0.085051,0.047267,7
38,3,0.904586,0.050403,0.235893,-0.640734,0.081604,-0.127749,-0.006468,-0.133349,0.117123,-0.029727,-0.19101,0.220334,7
30,8,1.027902,0.147239,-0.372828,-0.3101,0.350262,-0.002093,-0.112751,-0.221711,0.070998,-0.205133,-0.055706,0.025582,7
31,5,1.049409,0.098383,-0.227317,-0.669184,0.283526,-0.322206,-0.148442,-0.006368,0.108838,-0.086211,-0.121624,-0.026639,7
29,19,0.472247,0.01248,-0.135824,-0.003845,0.663958,-0.046789,-0.161959,-0.302525,-0.052037,-0.179237,-0.096611,0.063031,7
3,10,0.10187,-0.163208,0.268534,0.089336,0.570479,-0.202159,-0.218713,-0.050155,-0.055827,-0.147899,0.064181,0.083556,7
33,15,0.486923,0.115504,-0.077949,-0.214873,0.669443,-0.065929,-0.170223,-0.302357,-0.092869,-0.130365,-0.039375,0.10514,7
4,8,0.659676,-0.394957,-0.141682,-0.150013,0.326845,0.151013,-0.310315,-0.220563,0.054589,-0.354468,-0.059652,0.133087,7
17,10,0.823,-0.134266,-0.119452,-0.411943,0.547832,-0.183978,-0.218364,-0.139176,-0.050137,-0.232139,0.010201,0.162987,7
17,12,0.619864,0.078999,-0.165986,-0.15959,0.548867,0.105886,-0.12797,-0.294546,0.123988,-0.246858,0.07388,0.061726,7
14,7,0.905833,0.034934,-0.337135,-0.428364,0.170188,0.003404,-0.116531,-0.299119,0.26737,-0.297389,-0.108169,0.047464,7
16,3,1.300213,0.394382,-0.182721,-0.474965,-0.037572,0.018608,-0.19131,-0.073225,0.317672,-0.329326,0.030006,-0.027863,7
3,9,0.658059,-0.24168,-0.091001,-0.051294,0.400764,-0.070575,-0.30039,-0.206751,0.041989,-0.385496,0.039136,0.134485,7
35,1,1.093728,0.252823,0.180421,-0.958492,0.212178,-0.32526,-0.142523,0.086617,-0.084225,0.055356,-0.045436,0.051094,7
28,7,1.113041,-0.037368,-0.117783,-0.637894,0.381881,-0.181113,-0.111501,-0.104301,-0.031441,-0.006864,-0.198943,0.130724,7
14,3,1.459664,-0.20538,-0.057802,-0.524102,-0.011102,-0.160384,-0.153814,-0.142918,0.21889,-0.036078,-0.224508,0.091133,7
34,15,0.335375,0.407037,0.084386,-0.407288,0.575618,-0.001776,-0.015896,-0.240443,-0.221671,-0.118537,0.006505,0.029674,7
25,3,1.105674,-0.167392,0.429643,-0.721132,0.165984,-0.182541,-0.252948,0.130512,-0.061237,-0.02892,-0.164224,0.069923,7
20,10,1.102457,-0.136216,-0.147601,-0.405406,0.444872,0.078886,-0.032547,-0.32209,0.049509,-0.20702,-0.240392,0.107105,7
31,11,0.838604,0.138571,-0.201473,-0.550471,0.363816,0.067254,-0.042972,-0.252111,-0.06188,-0.276999,-0.052743,0.071065,7
15,6,0.752441,-0.550278,-0.440903,-0.262901,0.391248,-0.175606,-0.176465,-0.183343,-0.059538,-0.141818,-0.145332,-0.063223,7
11,14,0.743329,-0.001359,-0.366396,-0.233604,0.461575,0.086403,-0.226518,-0.345604,0.001421,-0.279955,0.100352,0.053456,7
16,13,0.836226,-0.440739,0.301207,0.086645,0.383542,0.056241,-0.11187,-0.182659,-0.067116,-0.291857,0.068062,0.163565,7
25,10,1.282219,-0.278425,-0.304609,-0.393483,0.318928,0.177683,-0.098549,-0.480809,0.115069,-0.211143,-0.109846,0.179042,7
37,1,0.59587,0.145085,0.304334,-0.848149,0.199972,-0.509893,-0.354674,0.173234,-0.00076,0.078397,-0.03976,0.00809,7
22,14,0.420488,-0.340483,-0.193407,-0.022678,0.498435,-0.095928,-0.223485,-0.260271,-0.025616,-0.226059,0.063322,-0.042662,7
27,7,0.827638,0.269329,-0.060703,-0.560876,0.214138,-0.076154,-0.112114,-0.043911,0.018562,-0.212799,-0.03395,0.100537,7
25,7,0.85401,0.088991,0.112985,-0.453497,0.345473,-0.083134,-0.156584,-0.160387,-0.025431,-0.101365,-0.158551,0.210626,7
11,2,0.725534,0.117655,-0.085199,-0.635749,0.17485,-0.481153,-0.188076,0.039896,0.15118,0.034164,-0.17163,0.038639,7
28,12,0.639209,0.115234,-0.213369,-0.23141,0.40999,0.092764,-0.086792,-0.416877,0.034119,-0.208398,0.000898,0.091923,7
8,9,0.790754,0.041629,-0.089151,-0.335268,-0.010831,-0.255361,0.047227,-0.21399,0.180814,0.062573,-0.343058,0.082165,7
6,11,0.534986,-0.33709,0.047797,-0.023321,0.611248,0.008235,-0.223774,-0.369968,0.06231,-0.145676,-0.11582,0.098333,7
30,11,0.519055,0.254524,-0.114242,-0.398818,0.501767,-0.262899,-0.092687,-0.10751,-0.046237,-0.155327,-0.032825,0.097988,7
5,2,1.214958,-0.397175,0.151269,-0.3007,0.025897,-0.067949,-0.148034,-0.105565,0.172683,-0.172706,-0.275474,0.180626,7
8,1,1.046327,0.053718,0.055641,-0.516544,0.23872,-0.051499,-0.257536,0.068369,0.068652,-0.209567,-0.065161,0.065516,7
18,14,0.437661,0.044611,0.155624,-0.248263,0.695696,0.114801,-0.145131,-0.223081,-0.099784,-0.190636,-0.019075,0.122925,7
38,1,0.987293,-0.084813,0.350135,-0.727016,0.081792,-0.168853,-0.266979,0.046818,0.19607,0.060369,-0.223176,0.060755,7
21,5,1.279862,-0.097783,-0.063764,-0.377154,0.101001,-0.271627,0.0047,0.065111,0.048418,-0.022135,-0.246495,0.022736,7
28,15,0.72851,0.165691,-0.201176,-0.319439,0.624486,-0.066844,-0.129992,-0.245591,-0.135309,-0.148875,-0.037349,0.005522,7
13,3,1.146679,-0.265555,0.070918,-0.670139,0.206531,-0.38733,-0.194113,0.120779,0.076004,-0.026551,-0.27623,0.076069,7
36,12,0.96522,-0.031036,0.090779,-0.462617,0.508388,-0.161073,-0.172753,0.042037,-0.050024,-0.158185,-0.132348,0.152506,7
37,18,0.915579,0.017403,-0.156507,-0.511774,0.473264,-0.115443,-0.22727,-0.054962,-0.070964,-0.159748,-0.080448,-0.000389,7
24,8,0.646911,0.161316,-0.13874,-0.428607,0.329779,-0.076989,-0.126068,-0.187365,0.161554,-0.203479,-0.076093,0.178176,7
30,6,0.778088,0.432104,-0.084069,-0.546461,0.314956,-0.435841,-0.180989,-0.007677,0.257229,-0.080215,-0.108811,-0.004573,7
30,12,0.941795,0.058615,-0.243414,-0.241073,0.539817,0.000944,-0.159026,-0.221263,-0.068075,-0.165766,-0.022067,0.019364,7
6,2,0.870508,-0.278949,0.288143,-0.67124,-0.035475,-0.463218,-0.15806,0.224485,0.075503,-0.078325,-0.149308,0.122562,7
11,12,0.913232,-0.036372,-0.441218,-0.308177,0.37135,-0.010545,-0.233029,-0.225099,-0.007103,-0.250282,-0.010836,0.017514,7
9,3,1.101213,-0.050451,0.014013,-0.558147,0.04646,-0.38676,-0.078329,0.074737,0.191253,-0.060727,-0.249844,0.144467,7
35,8,0.921962,0.323819,-0.232388,-0.412461,0.472605,-0.117204,-0.108796,-0.179859,0.028832,-0.203963,-0.032462,0.029621,7
33,11,0.562303,0.267867,-0.121035,-0.458984,0.555917,-0.172152,-0.15105,-0.081455,-0.098748,-0.147463,-0.127596,0.088482,7
3,6,0.565237,-0.113186,-0.208459,-0.302928,0.306674,-0.140532,-0.230392,-0.165924,0.110929,-0.382808,0.021243,0.097223,7
12,1,0.650159,0.155664,0.173922,-0.738689,0.113113,-0.337403,-0.048256,0.171061,0.074121,0.073482,-0.141652,0.053097,7
9,2,1.156297,-0.185644,0.066343,-0.565661,0.033979,-0.331191,-0.092838,0.106038,0.139354,-0.003834,-0.238914,0.096384,7
19,2,1.338578,0.291703,-0.200897,-0.416164,0.200609,-0.613881,-0.127469,0.023883,0.193309,0.012631,-0.248424,0.047668,7
21,3,0.921816,0.172482,-0.096115,-0.316573,0.008714,-0.449572,-0.004523,0.047548,0.140059,0.004836,-0.223382,0.048822,7
2,12,0.654801,-0.032105,-0.110844,-0.024932,0.573408,-0.033073,-0.369212,-0.103315,0.029875,-0.203188,0.116421,0.062104,7
18,14,0.928218,-0.02549,-0.11227,-0.307128,0.79366,-0.023338,-0.155424,-0.258068,-0.073991,-0.133032,-0.109394,0.071903,7
14,11,0.684949,0.023135,-0.335382,-0.208941,0.393013,0.169697,-0.137799,-0.447482,0.104753,-0.254006,0.042528,0.073972,7
21,12,0.450941,-0.016961,-0.183034,-0.032058,0.565667,0.054332,-0.071587,-0.340036,-0.029747,-0.174971,0.004485,0.009671,7
18,18,0.197982,-0.115563,0.243769,0.047557,0.69276,-0.02364,-0.123718,-0.162969,-0.090847,-0.158809,-0.051831,0.120476,7
35,15,0.655802,0.308777,0.067292,-0.213809,0.322851,0.111251,0.052016,-0.428054,-0.019991,-0.232375,0.00592,0.086316,7
10,9,0.113997,0.37093,0.357314,-0.605788,0.330507,0.207682,-0.007448,-0.312505,-0.163158,-0.234173,0.004435,0.040287,7
14,2,1.125884,-0.075572,-0.106466,-0.414814,0.085597,-0.450401,-0.100894,-0.030667,0.221894,0.010705,-0.241244,0.000458,7
4,5,0.679819,0.258023,-0.098039,-0.574506,0.326123,-0.376286,0.005047,0.035314,0.021382,-0.113177,-0.233397,0.166125,7
18,12,0.559651,0.050947,-0.013633,-0.334453,0.628077,0.164971,-0.159611,-0.276421,-0.068991,-0.175005,-0.041174,0.146581,7
15,7,0.848414,0.286842,-0.256618,-0.453822,0.183369,0.044283,-0.136921,-0.244139,0.246569,-0.246284,0.013448,0.065389,7
14,4,1.362947,-0.105669,-0.235899,-0.299552,0.044095,-0.333086,-0.0726,-0.102632,0.246258,-0.054875,-0.223096,-0.032552,7
13,4,1.19375,-0.287637,0.097769,-0.697872,0.190351,-0.309123,-0.171905,0.113404,0.030498,-0.054511,-0.280288,0.066205,7
1,14,0.029695,-0.376396,0.028613,-0.120745,0.633195,-0.147233,-0.40659,-0.067195,-0.267707,-0.16585,0.007001,-0.005511,7
15,12,1.00663,-0.076317,-0.380497,-0.125423,0.322994,0.279548,-0.174918,-0.436746,0.133418,-0.320293,0.101552,0.009049,7
9,13,1.074501,-0.283206,-0.211337,-0.234529,0.411927,0.016825,-0.145217,-0.366127,0.118792,-0.272313,-0.00981,0.127017,7
19,14,0.515179,-0.197067,-0.164733,0.051686,0.660559,-0.069044,-0.178571,-0.402344,0.040788,-0.149943,-0.048496,0.004755,7
25,12,0.621037,0.045336,0.307674,-0.18761,0.339753,-0.074978,-0.183117,-0.198411,0.052204,-0.279244,-0.013637,0.13054,7
25,5,0.962444,-0.004729,0.114065,-0.538762,0.300135,-0.114028,-0.165851,-0.071457,-0.000826,-0.05041,-0.230582,0.180462,7
12,3,0.931342,0.188076,-0.202167,-0.587947,0.084999,-0.428157,0.00339,0.059062,0.059038,-0.067126,-0.103166,0.09255,7
26,2,1.071736,-0.075127,-0.014263,-0.71262,0.222454,-0.352787,-0.133243,0.184665,0.06698,-0.05503,-0.187973,0.091119,7
24,5,0.731564,0.029068,-0.033061,-0.397247,0.311992,-0.22759,-0.242965,-0.128484,0.21331,-0.120713,-0.09583,0.174438,7
8,8,0.703244,0.099851,-0.117714,-0.379426,0.00465,-0.299586,0.009877,-0.098502,0.112813,0.025636,-0.295874,0.091672,7
29,11,0.534179,0.186545,-0.332223,-0.445471,0.35685,0.049892,-0.097688,-0.297682,0.007716,-0.369501,0.027831,0.02493,7
22,8,0.933413,0.351406,-0.208119,-0.428318,0.450053,-0.07629,-0.16301,-0.030028,-0.04739,-0.242392,0.048153,0.006387,7
29,19,0.112482,-0.161583,0.313275,-0.052651,0.429868,-0.101478,-0.147144,-0.23874,-0.205369,-0.31474,0.028463,0.073698,7
